claim_id,ml_risk_score,llm_risk_score,hybrid_risk_score,risk_level,recommendation,red_flags,model_breakdown,timestamp,product_type,claim_amount,location,claim_date
CLM-008869,11.591218618723307,20,14.954731171233984,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 24.155951162456674, 'gradient_boosting': 11.648253562461347, 'isolation_forest': 0.0, 'neural_network': 10.560669749975204}",2025-11-01T11:24:35.954560,Marine,27418.311078864765,Mombasa,2024-04-24 11:21:16.443166
CLM-001992,72.08772366764744,25,53.25263420058846,MEDIUM,REVIEW,['High claim amount'],"{'random_forest': 73.94378031718716, 'gradient_boosting': 76.38920959494922, 'isolation_forest': 100.0, 'neural_network': 38.01790475845337}",2025-11-01T11:24:36.071235,Motor,890561.4963833845,Garissa,2025-10-22 11:21:16.418548
CLM-000980,18.853738180522477,0,11.312242908313486,LOW,APPROVE,[],"{'random_forest': 25.12098611514905, 'gradient_boosting': 7.543885186996086, 'isolation_forest': 0.0, 'neural_network': 42.75008141994476}",2025-11-01T11:24:36.191334,Property,122764.3288692404,Kisumu,2025-03-18 11:21:16.414895
CLM-008681,8.904656441838682,0,5.342793865103209,LOW,APPROVE,[],"{'random_forest': 21.969701898622592, 'gradient_boosting': 7.406582693056743, 'isolation_forest': 0.0, 'neural_network': 6.242341175675392}",2025-11-01T11:24:36.317840,Liability,2693.8185995077915,Garissa,2025-02-28 11:21:16.442496
CLM-003000,16.24444261430612,0,9.746665568583671,LOW,APPROVE,[],"{'random_forest': 30.270660909667217, 'gradient_boosting': 15.685233391227154, 'isolation_forest': 0.0, 'neural_network': 19.02187615633011}",2025-11-01T11:24:36.442862,Motor,35076.425550100656,Nakuru,2025-06-17 11:21:16.422159
CLM-005238,11.822593222653904,0,7.093555933592342,LOW,APPROVE,[],"{'random_forest': 19.419127160983138, 'gradient_boosting': 11.832008349604703, 'isolation_forest': 0.0, 'neural_network': 16.03923738002777}",2025-11-01T11:24:36.561018,Property,33470.666262368315,Mombasa,2025-09-21 11:21:16.430099
CLM-008632,25.487304938112736,0,15.292382962867642,LOW,APPROVE,[],"{'random_forest': 30.36162460213675, 'gradient_boosting': 53.935028419338096, 'isolation_forest': 0.0, 'neural_network': 17.652566730976105}",2025-11-01T11:24:36.678928,Marine,15540.516433959432,Nakuru,2025-02-04 11:21:16.442324
CLM-002829,10.8393848746932,0,6.50363092481592,LOW,APPROVE,[],"{'random_forest': 23.917714233884045, 'gradient_boosting': 10.527538357454297, 'isolation_forest': 0.0, 'neural_network': 8.912286907434464}",2025-11-01T11:24:36.819500,Property,23492.25209360526,Kitale,2025-05-15 11:21:16.421547
CLM-005397,17.140139854554814,20,18.28408391273289,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 31.752605019142717, 'gradient_boosting': 19.909544376817788, 'isolation_forest': 0.0, 'neural_network': 16.89841002225876}",2025-11-01T11:24:36.946842,Aviation,87080.49768381701,Eldoret,2025-04-19 11:21:16.430658
CLM-009489,21.439647390170816,20,20.86378843410249,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 40.437136765348164, 'gradient_boosting': 33.176017730304046, 'isolation_forest': 0.0, 'neural_network': 12.145435065031052}",2025-11-01T11:24:37.075934,Aviation,28275.369074706385,Nyeri,2025-09-05 11:21:16.445362
CLM-006823,10.433506785826182,0,6.260104071495709,LOW,APPROVE,[],"{'random_forest': 20.903740695041087, 'gradient_boosting': 7.624413972162721, 'isolation_forest': 0.0, 'neural_network': 13.205872476100922}",2025-11-01T11:24:37.196230,Property,32299.765055161268,Kisumu,2025-01-15 11:21:16.435865
CLM-004091,13.196503833188643,0,7.917902299913186,LOW,APPROVE,[],"{'random_forest': 24.380182024099476, 'gradient_boosting': 12.951995496708232, 'isolation_forest': 0.0, 'neural_network': 15.453837811946869}",2025-11-01T11:24:37.322910,Marine,9951.61522535781,Malindi,2025-08-19 11:21:16.426032
CLM-003756,13.973981696529977,0,8.384389017917986,LOW,APPROVE,[],"{'random_forest': 31.992864432076185, 'gradient_boosting': 11.128648529962302, 'isolation_forest': 0.0, 'neural_network': 12.774413824081421}",2025-11-01T11:24:37.447370,Life,55997.28942385317,Nakuru,2024-07-14 11:21:16.424829
CLM-009622,18.04857538916073,0,10.829145233496439,LOW,APPROVE,[],"{'random_forest': 27.836011560120046, 'gradient_boosting': 16.358173648256287, 'isolation_forest': 0.0, 'neural_network': 28.0001163482666}",2025-11-01T11:24:37.565021,Life,25509.1342847837,Nairobi,2025-10-20 11:21:16.445828
CLM-005381,12.994039426327452,0,7.796423655796471,LOW,APPROVE,[],"{'random_forest': 23.158644777175173, 'gradient_boosting': 12.211979268676476, 'isolation_forest': 0.0, 'neural_network': 16.60553365945816}",2025-11-01T11:24:37.687391,Liability,51166.58608621027,Eldoret,2023-11-09 11:21:16.430602
CLM-002541,13.351497873436063,0,8.010898724061638,LOW,APPROVE,[],"{'random_forest': 25.132594637890538, 'gradient_boosting': 13.810021347068465, 'isolation_forest': 0.0, 'neural_network': 14.463375508785248}",2025-11-01T11:24:37.806220,Marine,45661.91807294867,Kisumu,2025-03-31 11:21:16.420519
CLM-006069,11.959686440260397,0,7.175811864156238,LOW,APPROVE,[],"{'random_forest': 27.02155346522051, 'gradient_boosting': 8.436900774271848, 'isolation_forest': 0.0, 'neural_network': 12.380291521549225}",2025-11-01T11:24:37.969551,Life,108808.98329426748,Malindi,2024-12-05 11:21:16.433042
CLM-002195,9.40610880495914,0,5.643665282975484,LOW,APPROVE,[],"{'random_forest': 24.822968650415746, 'gradient_boosting': 5.541693851468085, 'isolation_forest': 0.0, 'neural_network': 7.259772717952728}",2025-11-01T11:24:38.134266,Aviation,140363.64654250926,Garissa,2025-09-02 11:21:16.419273
CLM-005767,64.63407584728715,0,38.78044550837229,LOW,APPROVE,[],"{'random_forest': 40.29731667971696, 'gradient_boosting': 23.104078748539923, 'isolation_forest': 100.0, 'neural_network': 95.13490796089172}",2025-11-01T11:24:38.254298,Aviation,15398.043713286055,Kitale,2024-01-09 11:21:16.431974
CLM-009445,16.86220841580417,20,18.117325049482503,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 37.32765408308829, 'gradient_boosting': 17.587671338951775, 'isolation_forest': 0.0, 'neural_network': 12.533508241176605}",2025-11-01T11:24:38.380977,Motor,14395.082271055535,Malindi,2025-10-31 11:21:16.445209
CLM-002113,14.219498244869714,0,8.531698946921829,LOW,APPROVE,[],"{'random_forest': 29.366587119721032, 'gradient_boosting': 13.880935226251042, 'isolation_forest': 0.0, 'neural_network': 13.630470633506775}",2025-11-01T11:24:38.506468,Medical,40103.249764394306,Thika,2025-05-14 11:21:16.418984
CLM-001279,14.306102497984904,0,8.583661498790942,LOW,APPROVE,[],"{'random_forest': 24.522061710258882, 'gradient_boosting': 10.210151125728283, 'isolation_forest': 0.0, 'neural_network': 22.492197155952454}",2025-11-01T11:24:38.624625,Liability,16030.554133690159,Kitale,2024-02-10 11:21:16.416012
CLM-005636,73.66336577092846,65,70.19801946255708,MEDIUM,REVIEW,"['High claim amount', 'Insufficient documentation', 'No police report for motor claim']","{'random_forest': 74.39398762213416, 'gradient_boosting': 65.77519749794143, 'isolation_forest': 100.0, 'neural_network': 54.484277963638306}",2025-11-01T11:24:38.742190,Motor,873697.3954735574,Kisumu,2024-12-07 11:21:16.431507
CLM-009419,9.08892144123534,0,5.453352864741205,LOW,APPROVE,[],"{'random_forest': 17.884558628326058, 'gradient_boosting': 7.57220326271394, 'isolation_forest': 0.0, 'neural_network': 10.898923873901367}",2025-11-01T11:24:38.862435,Aviation,77317.11155637127,Thika,2025-03-05 11:21:16.445116
CLM-007288,19.141716718585634,20,19.485030031151382,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 38.28877707643773, 'gradient_boosting': 13.661164379527893, 'isolation_forest': 0.0, 'neural_network': 24.616925418376923}",2025-11-01T11:24:38.995347,Medical,262453.7773475223,Eldoret,2025-05-29 11:21:16.437518
CLM-002418,22.19870627224802,20,21.319223763348813,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 44.039225259293666, 'gradient_boosting': 23.265036377454614, 'isolation_forest': 0.0, 'neural_network': 21.490563452243805}",2025-11-01T11:24:39.117478,Property,18352.775635562524,Thika,2024-01-10 11:21:16.420088
CLM-000181,15.72313075027477,0,9.433878450164862,LOW,APPROVE,[],"{'random_forest': 27.380924218389417, 'gradient_boosting': 18.254556553534094, 'isolation_forest': 0.0, 'neural_network': 17.257042229175568}",2025-11-01T11:24:39.242121,Liability,36312.95764911199,Mombasa,2025-03-17 11:21:16.412049
CLM-003549,23.60541884719105,0,14.16325130831463,LOW,APPROVE,[],"{'random_forest': 51.154102135427635, 'gradient_boosting': 30.134907201948785, 'isolation_forest': 0.0, 'neural_network': 13.132666051387787}",2025-11-01T11:24:39.359876,Liability,20162.380894851158,Thika,2024-05-08 11:21:16.424101
CLM-009915,10.825014905293711,0,6.495008943176226,LOW,APPROVE,[],"{'random_forest': 15.960133329530054, 'gradient_boosting': 11.206781793773391, 'isolation_forest': 0.0, 'neural_network': 16.1331444978714}",2025-11-01T11:24:39.483392,Liability,20872.495274558478,Malindi,2024-01-03 11:21:16.446864
CLM-001726,40.801578442428855,40,40.480947065457315,LOW,APPROVE,"['Insufficient documentation', 'No police report for motor claim']","{'random_forest': 35.47260105854704, 'gradient_boosting': 14.812953092886042, 'isolation_forest': 100.0, 'neural_network': 12.920759618282318}",2025-11-01T11:24:39.601348,Motor,13418.766737593243,Eldoret,2024-10-16 11:21:16.417596
CLM-005493,45.29246734092816,35,41.17548040455689,LOW,APPROVE,"['Vague or excessive descriptions', 'Insufficient documentation']","{'random_forest': 66.87031033282322, 'gradient_boosting': 69.20784953629865, 'isolation_forest': 0.0, 'neural_network': 45.09170949459076}",2025-11-01T11:24:39.721586,Medical,84522.71776629279,Nairobi,2024-02-29 11:21:16.431006
CLM-005180,51.787133962833806,15,37.07228037770028,LOW,APPROVE,['Vague or excessive descriptions'],"{'random_forest': 65.91296933360859, 'gradient_boosting': 89.30799998940633, 'isolation_forest': 0.0, 'neural_network': 51.92756652832031}",2025-11-01T11:24:39.839021,Medical,46382.4242771611,Mombasa,2024-01-24 11:21:16.429884
CLM-001834,16.028419813139504,0,9.617051887883703,LOW,APPROVE,[],"{'random_forest': 32.76824883086031, 'gradient_boosting': 15.416425871717538, 'isolation_forest': 0.0, 'neural_network': 15.929004549980164}",2025-11-01T11:24:39.957482,Motor,115786.65357878254,Kitale,2025-07-19 11:21:16.417986
CLM-008432,42.09176077449259,40,41.255056464695556,LOW,APPROVE,"['Insufficient documentation', 'No police report for motor claim']","{'random_forest': 38.257166202576336, 'gradient_boosting': 11.513543630089478, 'isolation_forest': 100.0, 'neural_network': 18.596333265304565}",2025-11-01T11:24:40.076846,Motor,31921.353499243847,Kisumu,2025-09-05 11:21:16.441613
CLM-000261,32.387623991175325,0,19.432574394705195,LOW,APPROVE,[],"{'random_forest': 52.72616286796678, 'gradient_boosting': 48.80108716606282, 'isolation_forest': 0.0, 'neural_network': 28.023245930671692}",2025-11-01T11:24:40.193754,Medical,63344.93868363587,Malindi,2025-10-01 11:21:16.412331
CLM-004373,24.33499183160046,20,22.600995098960276,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 37.537259166730685, 'gradient_boosting': 27.902600299105963, 'isolation_forest': 0.0, 'neural_network': 31.900107860565186}",2025-11-01T11:24:40.313161,Marine,147468.61812085033,Nyeri,2025-03-28 11:21:16.427030
CLM-003226,10.317376692801073,0,6.190426015680644,LOW,APPROVE,[],"{'random_forest': 20.09420470231042, 'gradient_boosting': 11.089813958113153, 'isolation_forest': 0.0, 'neural_network': 10.085488110780716}",2025-11-01T11:24:40.442414,Marine,132104.97810496943,Eldoret,2025-06-13 11:21:16.422958
CLM-003042,72.86626666718105,40,59.71976000030863,MEDIUM,REVIEW,"['Insufficient documentation', 'No police report for motor claim']","{'random_forest': 63.24638265568685, 'gradient_boosting': 49.808314855246266, 'isolation_forest': 100.0, 'neural_network': 78.41036915779114}",2025-11-01T11:24:40.565250,Motor,123549.22242194299,Kisumu,2024-09-24 11:21:16.422304
CLM-001240,23.791006668444492,20,22.274604001066695,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 55.95740659483158, 'gradient_boosting': 29.56442139711502, 'isolation_forest': 0.0, 'neural_network': 9.64219868183136}",2025-11-01T11:24:40.688387,Life,68884.58746073798,Malindi,2024-12-07 11:21:16.415839
CLM-002408,19.498984274666892,20,19.699390564800133,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 42.01935127469755, 'gradient_boosting': 24.219033200221247, 'isolation_forest': 0.0, 'neural_network': 11.75755262374878}",2025-11-01T11:24:40.808404,Aviation,330501.31504433305,Nyeri,2025-09-26 11:21:16.420052
CLM-008800,14.032078470931273,20,16.419247082558762,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 25.270543023238645, 'gradient_boosting': 16.678809345059804, 'isolation_forest': 0.0, 'neural_network': 14.178961515426636}",2025-11-01T11:24:40.926975,Property,11511.791808318341,Mombasa,2025-06-05 11:21:16.442913
CLM-009292,20.983679931357223,0,12.590207958814334,LOW,APPROVE,[],"{'random_forest': 51.49234158360979, 'gradient_boosting': 13.745891191898437, 'isolation_forest': 0.0, 'neural_network': 18.696486949920654}",2025-11-01T11:24:41.044174,Property,105353.35572187272,Nakuru,2024-08-27 11:21:16.444662
CLM-005632,20.50599590276574,20,20.303597541659443,LOW,APPROVE,['No police report for motor claim'],"{'random_forest': 35.34430458386047, 'gradient_boosting': 36.39444234073436, 'isolation_forest': 0.0, 'neural_network': 10.285236686468124}",2025-11-01T11:24:41.162577,Motor,71364.90874620558,Nairobi,2024-06-01 11:21:16.431493
CLM-004807,15.020769515989784,0,9.01246170959387,LOW,APPROVE,[],"{'random_forest': 25.822156572135075, 'gradient_boosting': 16.44718082114307, 'isolation_forest': 0.0, 'neural_network': 17.813740670681}",2025-11-01T11:24:41.279140,Life,61772.03516779326,Nairobi,2025-05-15 11:21:16.428564
CLM-008865,15.651764985130997,0,9.391058991078598,LOW,APPROVE,[],"{'random_forest': 31.466825519187097, 'gradient_boosting': 16.377189110362774, 'isolation_forest': 0.0, 'neural_network': 14.763045310974121}",2025-11-01T11:24:41.400692,Marine,43284.48377122903,Mombasa,2024-01-14 11:21:16.443152
CLM-009405,23.06633662274248,20,21.839801973645486,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 53.810729515307735, 'gradient_boosting': 17.714295697090105, 'isolation_forest': 0.0, 'neural_network': 20.740321278572083}",2025-11-01T11:24:41.524645,Medical,461553.7711890281,Kisumu,2024-05-26 11:21:16.445067
CLM-001350,50.070749890293484,0,30.04244993417609,LOW,APPROVE,[],"{'random_forest': 40.2383835680455, 'gradient_boosting': 22.88202298604074, 'isolation_forest': 100.0, 'neural_network': 37.16259300708771}",2025-11-01T11:24:41.641790,Property,91392.92164310136,Garissa,2024-02-16 11:21:16.416259
CLM-002586,43.81835464090624,0,26.291012784543746,LOW,APPROVE,[],"{'random_forest': 38.41602371410255, 'gradient_boosting': 22.743606542809328, 'isolation_forest': 100.0, 'neural_network': 14.113788306713104}",2025-11-01T11:24:41.760345,Life,145802.01218369813,Eldoret,2024-05-27 11:21:16.420678
CLM-002294,79.03056646601678,15,53.418339879610066,MEDIUM,REVIEW,['Vague or excessive descriptions'],"{'random_forest': 82.5498092831103, 'gradient_boosting': 91.95308123286571, 'isolation_forest': 100.0, 'neural_network': 41.619375348091125}",2025-11-01T11:24:41.876723,Medical,135738.96846251612,Eldoret,2025-02-02 11:21:16.419622
CLM-001576,22.863074667832983,0,13.717844800699789,LOW,APPROVE,[],"{'random_forest': 46.6040654576467, 'gradient_boosting': 18.313267579339225, 'isolation_forest': 0.0, 'neural_network': 26.53496563434601}",2025-11-01T11:24:41.991785,Life,37651.72837507644,Malindi,2024-03-09 11:21:16.417067
CLM-008790,12.671532428503,0,7.602919457101799,LOW,APPROVE,[],"{'random_forest': 18.05586024697607, 'gradient_boosting': 10.639687120119724, 'isolation_forest': 0.0, 'neural_network': 21.9905823469162}",2025-11-01T11:24:42.110909,Liability,200729.46446480218,Kisumu,2024-08-10 11:21:16.442878
CLM-008428,83.29205558398105,40,65.97523335038863,MEDIUM,REVIEW,"['High claim amount', 'Vague or excessive descriptions']","{'random_forest': 81.84230272107503, 'gradient_boosting': 76.19308470350273, 'isolation_forest': 100.0, 'neural_network': 75.13283491134644}",2025-11-01T11:24:42.231801,Medical,1171664.4431442418,Garissa,2025-04-01 11:21:16.441599
CLM-000704,47.17123587637942,0,28.302741525827653,LOW,APPROVE,[],"{'random_forest': 50.16147021669261, 'gradient_boosting': 18.466569926550903, 'isolation_forest': 100.0, 'neural_network': 20.05690336227417}",2025-11-01T11:24:42.370391,Motor,1978.7917223529946,Garissa,2025-07-06 11:21:16.413911
CLM-008989,14.208135976745027,0,8.524881586047016,LOW,APPROVE,[],"{'random_forest': 22.015334860135866, 'gradient_boosting': 18.760543268684142, 'isolation_forest': 0.0, 'neural_network': 16.056665778160095}",2025-11-01T11:24:42.507827,Medical,239122.20680077845,Mombasa,2024-12-15 11:21:16.443587
CLM-009547,9.478277924814352,0,5.686966754888611,LOW,APPROVE,[],"{'random_forest': 21.256579311717406, 'gradient_boosting': 10.396212588355205, 'isolation_forest': 0.0, 'neural_network': 6.260319799184799}",2025-11-01T11:24:42.632750,Life,80703.05171900478,Thika,2025-10-14 11:21:16.445566
CLM-005521,82.3313683607017,45,67.39882101642101,MEDIUM,REVIEW,"['High claim amount', 'No police report for motor claim']","{'random_forest': 82.76161676591967, 'gradient_boosting': 81.26182444460257, 'isolation_forest': 100.0, 'neural_network': 65.30203223228455}",2025-11-01T11:24:42.820167,Motor,618379.560554059,Garissa,2025-02-03 11:21:16.431103
CLM-005981,20.09692288570243,0,12.058153731421458,LOW,APPROVE,[],"{'random_forest': 44.058786476426185, 'gradient_boosting': 21.53157963408296, 'isolation_forest': 0.0, 'neural_network': 14.797325432300568}",2025-11-01T11:24:42.938108,Liability,36749.06613188222,Nyeri,2024-01-18 11:21:16.432725
CLM-000887,14.043709861657112,0,8.426225916994266,LOW,APPROVE,[],"{'random_forest': 26.29498257113022, 'gradient_boosting': 13.75614481266253, 'isolation_forest': 0.0, 'neural_network': 16.123712062835693}",2025-11-01T11:24:43.068026,Aviation,89838.61861166915,Mombasa,2024-03-20 11:21:16.414567
CLM-007025,35.23048489219195,20,29.138290935315172,LOW,APPROVE,['No police report for motor claim'],"{'random_forest': 17.426358883227348, 'gradient_boosting': 15.587227476044927, 'isolation_forest': 100.0, 'neural_network': 7.908353209495544}",2025-11-01T11:24:43.187428,Motor,420320.1151779552,Kisumu,2025-08-30 11:21:16.436586
CLM-009178,8.977890092978702,0,5.386734055787222,LOW,APPROVE,[],"{'random_forest': 20.90893149252809, 'gradient_boosting': 6.652643995124629, 'isolation_forest': 0.0, 'neural_network': 8.349984884262085}",2025-11-01T11:24:43.311050,Property,5759.946355001599,Kitale,2025-02-04 11:21:16.444259
CLM-004638,24.08496363815562,20,22.450978182893373,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 53.63606170316121, 'gradient_boosting': 22.573309043328003, 'isolation_forest': 0.0, 'neural_network': 20.13048380613327}",2025-11-01T11:24:43.448999,Property,42989.818166241224,Thika,2024-10-09 11:21:16.427967
CLM-000939,37.5151295510703,20,30.50907773064218,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 26.930555020109416, 'gradient_boosting': 12.9720829971372, 'isolation_forest': 100.0, 'neural_network': 10.157880187034607}",2025-11-01T11:24:43.566818,Aviation,34967.91510174816,Kitale,2025-05-15 11:21:16.414751
CLM-006451,14.41540031900918,0,8.649240191405507,LOW,APPROVE,[],"{'random_forest': 32.030556243931464, 'gradient_boosting': 12.205876637062838, 'isolation_forest': 0.0, 'neural_network': 13.42516839504242}",2025-11-01T11:24:43.690332,Liability,129469.29787793545,Garissa,2023-11-29 11:21:16.434483
CLM-008266,11.368940374593214,20,14.821364224755929,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 18.465081340245835, 'gradient_boosting': 12.2112596225626, 'isolation_forest': 0.0, 'neural_network': 14.799420535564423}",2025-11-01T11:24:43.812862,Property,156911.61913939568,Kitale,2025-04-03 11:21:16.441031
CLM-004522,15.29048098866445,0,9.17428859319867,LOW,APPROVE,[],"{'random_forest': 27.009520463829595, 'gradient_boosting': 14.006027596281696, 'isolation_forest': 0.0, 'neural_network': 20.14637589454651}",2025-11-01T11:24:43.930767,Life,74559.51306320861,Nairobi,2024-04-22 11:21:16.427552
CLM-008645,16.693843169470508,0,10.016305901682305,LOW,APPROVE,[],"{'random_forest': 41.592883095075706, 'gradient_boosting': 17.10742963245461, 'isolation_forest': 0.0, 'neural_network': 8.075059950351715}",2025-11-01T11:24:44.067175,Aviation,102293.15735636845,Mombasa,2025-01-15 11:21:16.442369
CLM-003836,16.975008894868132,20,18.18500533692088,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 32.111440624691454, 'gradient_boosting': 16.92398416357471, 'isolation_forest': 0.0, 'neural_network': 18.86461079120636}",2025-11-01T11:24:44.194460,Medical,322199.35178188176,Nakuru,2025-04-07 11:21:16.425121
CLM-007638,46.43848365155511,0,27.863090190933065,LOW,APPROVE,[],"{'random_forest': 40.24043748966475, 'gradient_boosting': 16.32294488190605, 'isolation_forest': 100.0, 'neural_network': 29.190552234649658}",2025-11-01T11:24:44.315322,Liability,24650.058177368806,Nyeri,2025-01-04 11:21:16.438758
CLM-009452,13.357095589507423,0,8.014257353704453,LOW,APPROVE,[],"{'random_forest': 27.187657271008074, 'gradient_boosting': 10.648473368977342, 'isolation_forest': 0.0, 'neural_network': 15.592251718044281}",2025-11-01T11:24:44.440674,Marine,42117.373673724906,Nyeri,2025-09-28 11:21:16.445233
CLM-000153,53.357673433800876,20,40.014604060280526,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 65.5313637565252, 'gradient_boosting': 32.86938251898061, 'isolation_forest': 100.0, 'neural_network': 15.029947459697723}",2025-11-01T11:24:44.571907,Liability,115388.3888300005,Kisumu,2024-02-12 11:21:16.411933
CLM-005407,16.2168833832077,0,9.73013002992462,LOW,APPROVE,[],"{'random_forest': 25.534364034149498, 'gradient_boosting': 13.931973614930401, 'isolation_forest': 0.0, 'neural_network': 25.401195883750916}",2025-11-01T11:24:44.692674,Life,42022.006098104706,Kisumu,2024-06-09 11:21:16.430693
CLM-001950,11.648271172819053,0,6.988962703691431,LOW,APPROVE,[],"{'random_forest': 19.83807379616232, 'gradient_boosting': 11.462715081553403, 'isolation_forest': 0.0, 'neural_network': 15.292295813560486}",2025-11-01T11:24:44.810852,Life,105510.69911522823,Nakuru,2024-11-13 11:21:16.418399
CLM-008887,18.140606012961698,20,18.88436360777702,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 43.35163326926174, 'gradient_boosting': 15.177014260902316, 'isolation_forest': 0.0, 'neural_network': 14.03377652168274}",2025-11-01T11:24:44.930881,Property,467525.1192141749,Nairobi,2024-02-13 11:21:16.443229
CLM-002416,23.613660799531775,20,22.168196479719064,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 37.27196535362231, 'gradient_boosting': 25.245776036719747, 'isolation_forest': 0.0, 'neural_network': 31.936901807785034}",2025-11-01T11:24:45.045931,Motor,135331.30910083567,Eldoret,2024-09-06 11:21:16.420081
CLM-001490,19.34148930684331,0,11.604893584105985,LOW,APPROVE,[],"{'random_forest': 34.590474506505, 'gradient_boosting': 23.754509574906496, 'isolation_forest': 0.0, 'neural_network': 19.02097314596176}",2025-11-01T11:24:45.164637,Life,16353.323359066477,Malindi,2024-04-24 11:21:16.416750
CLM-008487,14.579145257656428,0,8.747487154593857,LOW,APPROVE,[],"{'random_forest': 25.938343903548112, 'gradient_boosting': 11.971107302916076, 'isolation_forest': 0.0, 'neural_network': 20.40712982416153}",2025-11-01T11:24:45.280605,Life,195134.44049580963,Nyeri,2025-07-03 11:21:16.441804
CLM-001060,36.480451788997875,0,21.888271073398723,LOW,APPROVE,[],"{'random_forest': 26.844574484068158, 'gradient_boosting': 10.346051497406664, 'isolation_forest': 100.0, 'neural_network': 8.731181174516678}",2025-11-01T11:24:45.397912,Aviation,341165.77048528986,Garissa,2024-05-11 11:21:16.415207
CLM-006829,15.078126105264278,20,17.046875663158566,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 24.132253159172823, 'gradient_boosting': 12.437778136426529, 'isolation_forest': 0.0, 'neural_network': 23.742473125457764}",2025-11-01T11:24:45.517478,Property,8533.839606464442,Kisumu,2023-11-18 11:21:16.435886
CLM-008260,96.61681253170632,20,65.97008751902379,MEDIUM,REVIEW,['Early claim after policy start'],"{'random_forest': 93.48703547802013, 'gradient_boosting': 98.68657260473775, 'isolation_forest': 100.0, 'neural_network': 94.29364204406738}",2025-11-01T11:24:45.640071,Motor,50254.4217985297,Malindi,2025-09-17 11:21:16.441010
CLM-007576,14.318941447984601,45,26.591364868790762,LOW,APPROVE,"['High claim amount', 'Insufficient documentation']","{'random_forest': 28.251885132577563, 'gradient_boosting': 18.28843891503329, 'isolation_forest': 0.0, 'neural_network': 10.735441744327545}",2025-11-01T11:24:45.760318,Motor,598990.2350978452,Nakuru,2024-07-29 11:21:16.438543
CLM-002302,68.989905108269,25,51.3939430649614,MEDIUM,REVIEW,['High claim amount'],"{'random_forest': 70.4386855209935, 'gradient_boosting': 54.967094513294036, 'isolation_forest': 100.0, 'neural_network': 50.55384039878845}",2025-11-01T11:24:45.878962,Motor,3780271.6934124543,Garissa,2025-05-26 11:21:16.419653
CLM-001324,28.423183855386387,20,25.05391031323183,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 54.0574448846584, 'gradient_boosting': 25.251358780867548, 'isolation_forest': 0.0, 'neural_network': 34.38393175601959}",2025-11-01T11:24:45.997393,Life,73177.3233080997,Thika,2024-08-07 11:21:16.416169
CLM-005870,56.53042737704863,25,43.91825642622918,LOW,APPROVE,['High claim amount'],"{'random_forest': 52.31638538843678, 'gradient_boosting': 54.3558829848281, 'isolation_forest': 100.0, 'neural_network': 19.449441134929657}",2025-11-01T11:24:46.114362,Liability,1317491.15493591,Nyeri,2024-09-03 11:21:16.432337
CLM-007873,63.101187966142966,20,45.86071277968578,LOW,APPROVE,['Insufficient documentation'],"{'random_forest': 67.26838496857282, 'gradient_boosting': 42.663909010256845, 'isolation_forest': 100.0, 'neural_network': 42.47245788574219}",2025-11-01T11:24:46.230822,Property,120477.78953862352,Kitale,2024-08-04 11:21:16.439598
CLM-009122,37.62278513904704,40,38.57367108342822,LOW,APPROVE,"['Insufficient documentation', 'No police report for motor claim']","{'random_forest': 63.07595612514654, 'gradient_boosting': 59.1414619016303, 'isolation_forest': 0.0, 'neural_network': 28.273722529411316}",2025-11-01T11:24:46.349305,Motor,47538.95820059156,Kisumu,2025-08-05 11:21:16.444064
CLM-000211,79.97270357561229,35,61.98362214536737,MEDIUM,REVIEW,"['Vague or excessive descriptions', 'Insufficient documentation']","{'random_forest': 75.358491964709, 'gradient_boosting': 76.97894518625091, 'isolation_forest': 100.0, 'neural_network': 67.55337715148926}",2025-11-01T11:24:46.464932,Motor,8332.149203738882,Nairobi,2024-01-29 11:21:16.412154
CLM-007609,10.463283772640878,0,6.2779702635845265,LOW,APPROVE,[],"{'random_forest': 22.30954774859033, 'gradient_boosting': 7.540366724202037, 'isolation_forest': 0.0, 'neural_network': 12.003220617771149}",2025-11-01T11:24:46.601836,Property,9148.8477673241,Malindi,2024-10-11 11:21:16.438658
